Date,IBM,APPL,TSLA,GOOGL,NVDA,REND IBM,REND APPL,REND TSLA,REND GOOGL,REND NVDA,RF,REND PORT,REND EXCES,NEG REND EX,,,,,,,
20/08/2019,102.25602,51.016407,15.057333,59.176498,41.73201,-1.51%,0.00%,-0.43%,-1.41%,-1.70%,0.03%,-1.28%,-1.31%,-1.31%,0.02%,,,,,,
21/08/2019,103.217064,51.569347,14.722,59.578999,42.567299,0.94%,1.08%,-2.23%,0.68%,2.00%,0.03%,0.65%,0.62%,,,,,,,,
22/08/2019,103.270889,51.525703,14.81,59.576,42.62944,0.05%,-0.08%,0.60%,-0.01%,0.15%,0.03%,0.28%,0.26%,,,,,,,,
23/08/2019,99.618889,49.144154,14.093333,57.679001,40.382126,-3.54%,-4.62%,-4.84%,-3.18%,-5.27%,0.03%,-5.09%,-5.12%,-5.12%,0.26%,,,,,,
26/08/2019,99.941803,50.077858,14.333333,58.558998,41.130405,0.32%,1.90%,1.70%,1.53%,1.85%,0.03%,1.79%,1.76%,,,,,,,,
27/08/2019,100.849037,49.512775,14.272,58.541,40.223026,0.91%,-1.13%,-0.43%,-0.03%,-2.21%,0.03%,-1.59%,-1.61%,-1.61%,0.03%,,,,,,
28/08/2019,102.071495,49.845032,14.372667,58.6875,40.118511,1.21%,0.67%,0.71%,0.25%,-0.26%,0.03%,0.07%,0.05%,,,,,,,,
29/08/2019,103.701431,50.689007,14.780667,59.712002,41.556824,1.60%,1.69%,2.84%,1.75%,3.59%,0.03%,3.29%,3.27%,,,,,,,,
30/08/2019,104.201187,50.623531,15.040667,59.526501,41.683735,0.48%,-0.13%,1.76%,-0.31%,0.31%,0.03%,0.75%,0.73%,,,,,,,,
03/09/2019,103.101746,49.886265,15.000667,58.477501,40.852612,-1.06%,-1.46%,-0.27%,-1.76%,-1.99%,0.03%,-1.44%,-1.46%,-1.46%,0.02%,,,,,,
04/09/2019,104.808556,50.732655,14.712,59.113499,41.994793,1.66%,1.70%,-1.92%,1.09%,2.80%,0.03%,1.28%,1.26%,,,,,,,,
05/09/2019,108.383698,51.724571,15.305333,60.609501,44.7271,3.41%,1.96%,4.03%,2.53%,6.51%,0.03%,5.62%,5.59%,,,,,,,,
06/09/2019,108.076157,51.719707,15.163333,60.316002,44.455849,-0.28%,-0.01%,-0.93%,-0.48%,-0.61%,0.03%,-0.70%,-0.72%,-0.72%,0.01%,,,,,,
09/09/2019,109.636909,51.940403,15.452667,60.2635,44.916214,1.44%,0.43%,1.91%,-0.09%,1.04%,0.03%,1.29%,1.27%,,,,,,,,
10/09/2019,111.520554,52.553974,15.702667,60.285,45.583103,1.72%,1.18%,1.62%,0.04%,1.48%,0.03%,1.51%,1.49%,,,,,,,,
11/09/2019,110.405746,54.22493,16.473333,61,45.869293,-1.00%,3.18%,4.91%,1.19%,0.63%,0.03%,1.98%,1.95%,,,,,,,,
12/09/2019,110.421127,54.103672,16.391333,61.748501,45.854359,0.01%,-0.22%,-0.50%,1.23%,-0.03%,0.03%,-0.17%,-0.19%,-0.19%,0.00%,,,,,,
13/09/2019,110.459564,53.05114,16.346666,62.001499,45.274551,0.03%,-1.95%,-0.27%,0.41%,-1.26%,0.03%,-0.93%,-0.96%,-0.96%,0.01%,,,,,,
16/09/2019,109.544647,53.330044,16.187332,61.581501,44.844051,-0.83%,0.53%,-0.97%,-0.68%,-0.95%,0.03%,-0.94%,-0.97%,-0.97%,0.01%,,,,,,
17/09/2019,109.329369,53.524055,16.319332,61.493999,45.058056,-0.20%,0.36%,0.82%,-0.14%,0.48%,0.03%,0.57%,0.54%,,,,,,,,
18/09/2019,109.344749,54.02607,16.232668,61.6325,44.786819,0.01%,0.94%,-0.53%,0.23%,-0.60%,0.03%,-0.55%,-0.58%,-0.58%,0.00%,,,,,,
19/09/2019,109.921371,53.587124,16.440001,61.9375,44.030323,0.53%,-0.81%,1.28%,0.49%,-1.69%,0.03%,-0.71%,-0.74%,-0.74%,0.01%,,,,,,
20/09/2019,109.083328,52.803772,16.041332,61.492001,42.972748,-0.76%,-1.46%,-2.42%,-0.72%,-2.40%,0.03%,-2.37%,-2.39%,-2.39%,0.06%,,,,,,
23/09/2019,109.229424,53.043869,16.082001,61.734501,43.507751,0.13%,0.45%,0.25%,0.39%,1.24%,0.03%,0.91%,0.88%,,,,,,,,
24/09/2019,108.929573,52.791649,14.880667,60.9165,42.932934,-0.27%,-0.48%,-7.47%,-1.33%,-1.32%,0.03%,-3.22%,-3.25%,-3.25%,0.11%,,,,,,
25/09/2019,110.067444,53.604084,15.246667,62.297001,44.351337,1.04%,1.54%,2.46%,2.27%,3.30%,0.03%,2.99%,2.96%,,,,,,,,
26/09/2019,110.367279,53.327621,16.170668,62.114498,44.129864,0.27%,-0.52%,6.06%,-0.29%,-0.50%,0.03%,1.56%,1.53%,,,,,,,,
27/09/2019,110.12896,53.068119,16.142,61.297501,42.741322,-0.22%,-0.49%,-0.18%,-1.32%,-3.15%,0.03%,-2.14%,-2.17%,-2.17%,0.05%,,,,,,
30/09/2019,111.805031,54.317101,16.058001,61.056999,43.316151,1.52%,2.35%,-0.52%,-0.39%,1.34%,0.03%,0.76%,0.73%,,,,,,,,
01/10/2019,110.451859,54.467453,16.312668,60.299999,43.298729,-1.21%,0.28%,1.59%,-1.24%,-0.04%,0.03%,0.45%,0.42%,,,,,,,,
02/10/2019,108.937248,53.102074,16.208668,58.896,43.059841,-1.37%,-2.51%,-0.64%,-2.33%,-0.55%,0.03%,-0.62%,-0.65%,-0.65%,0.00%,,,,,,
03/10/2019,109.190971,53.553154,15.535333,59.4715,45.117775,0.23%,0.85%,-4.15%,0.98%,4.78%,0.03%,1.87%,1.84%,,,,,,,,
04/10/2019,109.936752,55.054348,15.428667,60.548,45.282005,0.68%,2.80%,-0.69%,1.81%,0.36%,0.03%,0.08%,0.05%,,,,,,,,
07/10/2019,108.62204,55.066479,15.848,60.412498,45.869293,-1.20%,0.02%,2.72%,-0.22%,1.30%,0.03%,1.69%,1.66%,,,,,,,,
08/10/2019,106.392387,54.421375,16.003332,59.5065,44.102493,-2.05%,-1.17%,0.98%,-1.50%,-3.85%,0.03%,-2.27%,-2.30%,-2.30%,0.05%,,,,,,
09/10/2019,107.384193,55.059208,16.302,60.119999,44.968475,0.93%,1.17%,1.87%,1.03%,1.96%,0.03%,1.91%,1.88%,,,,,,,,
10/10/2019,108.506706,55.801304,16.316,60.473499,45.545788,1.05%,1.35%,0.09%,0.59%,1.28%,0.03%,0.90%,0.88%,,,,,,,,
11/10/2019,109.759941,57.285538,16.525999,60.7855,46.282368,1.15%,2.66%,1.29%,0.52%,1.62%,0.03%,1.51%,1.48%,,,,,,,,
14/10/2019,109.20636,57.203075,17.130667,60.8885,46.41674,-0.50%,-0.14%,3.66%,0.17%,0.29%,0.03%,1.33%,1.30%,,,,,,,,
15/10/2019,109.94445,57.069698,17.192667,62.112,48.865356,0.68%,-0.23%,0.36%,2.01%,5.28%,0.03%,3.61%,3.58%,,,,,,,,
16/10/2019,109.260178,56.839298,17.316668,62.150002,48.327858,-0.62%,-0.40%,0.72%,0.06%,-1.10%,0.03%,-0.51%,-0.53%,-0.53%,0.00%,,,,,,
17/10/2019,103.22477,57.059994,17.464666,62.639999,48.347755,-5.52%,0.39%,0.85%,0.79%,0.04%,0.03%,0.25%,0.22%,,,,,,,,
18/10/2019,103.094063,57.334038,17.129999,62.220501,47.402161,-0.13%,0.48%,-1.92%,-0.67%,-1.96%,0.03%,-1.89%,-1.91%,-1.91%,0.04%,,,,,,
21/10/2019,101.93309,58.328369,16.9,62.214001,48.775776,-1.13%,1.73%,-1.34%,-0.01%,2.90%,0.03%,1.49%,1.47%,,,,,,,,
22/10/2019,102.994102,58.194981,17.038668,62.060001,48.676231,1.04%,-0.23%,0.82%,-0.25%,-0.20%,0.03%,0.13%,0.10%,,,,,,,,
23/10/2019,103.317024,58.975887,16.978666,62.8815,48.546837,0.31%,1.34%,-0.35%,1.32%,-0.27%,0.03%,-0.26%,-0.28%,-0.28%,0.00%,,,,,,
24/10/2019,103.078682,59.072903,19.978666,62.955502,48.987282,-0.23%,0.16%,17.67%,0.12%,0.91%,0.03%,6.12%,6.09%,,,,,,,,
25/10/2019,104.131981,59.800457,21.875334,63.215,50.898407,1.02%,1.23%,9.49%,0.41%,3.90%,0.03%,5.56%,5.53%,,,,,,,,
28/10/2019,104.539467,60.399487,21.847334,64.448997,51.458302,0.39%,1.00%,-0.13%,1.95%,1.10%,0.03%,0.72%,0.69%,,,,,,,,
29/10/2019,102.886467,59.002575,21.081333,63.033001,50.495277,-1.58%,-2.31%,-3.51%,-2.20%,-1.87%,0.03%,-2.39%,-2.41%,-2.41%,0.06%,,,,,,
30/10/2019,103.985909,58.995293,21.000668,63.035,50.515182,1.07%,-0.01%,-0.38%,0.00%,0.04%,0.03%,-0.08%,-0.11%,-0.11%,0.00%,,,,,,
31/10/2019,102.817276,60.329151,20.994667,62.939999,50.022476,-1.12%,2.26%,-0.03%,-0.15%,-0.98%,0.03%,-0.64%,-0.67%,-0.67%,0.00%,,,,,,
01/11/2019,104.201187,62.041348,20.887333,63.612499,50.413158,1.35%,2.84%,-0.51%,1.07%,0.78%,0.03%,0.41%,0.38%,,,,,,,,
04/11/2019,105.846489,62.448776,21.164667,64.480499,52.381516,1.58%,0.66%,1.33%,1.36%,3.90%,0.03%,3.02%,2.99%,,,,,,,,
05/11/2019,106.015648,62.359047,21.148001,64.571999,52.160034,0.16%,-0.14%,-0.08%,0.14%,-0.42%,0.03%,-0.30%,-0.33%,-0.33%,0.00%,,,,,,
06/11/2019,106.699928,62.385715,21.771999,64.550499,51.667332,0.65%,0.04%,2.95%,-0.03%,-0.94%,0.03%,0.31%,0.28%,,,,,,,,
07/11/2019,107.112221,63.105721,22.369333,65.347,51.844013,0.39%,1.15%,2.74%,1.23%,0.34%,0.03%,1.11%,1.08%,,,,,,,,
08/11/2019,107.04998,63.278442,22.476,65.449997,51.704651,-0.06%,0.27%,0.48%,0.16%,-0.27%,0.03%,-0.02%,-0.05%,-0.05%,0.00%,,,,,,
11/11/2019,105.385239,63.779514,23.006001,64.914001,51.804192,-1.56%,0.79%,2.36%,-0.82%,0.19%,0.03%,0.85%,0.82%,,,,,,,,
12/11/2019,105.478584,63.721146,23.328667,64.860497,52.160034,0.09%,-0.09%,1.40%,-0.08%,0.69%,0.03%,0.89%,0.86%,,,,,,,,
13/11/2019,104.615097,64.331711,23.073999,64.808998,51.901249,-0.82%,0.96%,-1.09%,-0.08%,-0.50%,0.03%,-0.67%,-0.69%,-0.69%,0.00%,,,,,,
14/11/2019,104.241684,63.886555,23.290001,65.457497,52.20483,-0.36%,-0.69%,0.94%,1.00%,0.58%,0.03%,0.68%,0.65%,,,,,,,,
15/11/2019,104.552864,64.6455,23.478001,66.677002,50.811317,0.30%,1.19%,0.81%,1.86%,-2.67%,0.03%,-1.47%,-1.50%,-1.50%,0.02%,,,,,,
18/11/2019,104.482841,64.971443,23.332666,65.991997,52.824459,-0.07%,0.50%,-0.62%,-1.03%,3.96%,0.03%,2.41%,2.38%,,,,,,,,
19/11/2019,104.646217,64.774399,23.968,65.629501,51.75692,0.16%,-0.30%,2.72%,-0.55%,-2.02%,0.03%,-0.49%,-0.51%,-0.51%,0.00%,,,,,,
20/11/2019,103.619354,64.020317,23.481333,65.093002,52.550724,-0.98%,-1.16%,-2.03%,-0.82%,1.53%,0.03%,0.34%,0.32%,,,,,,,,
21/11/2019,104.117218,63.733311,23.655333,65.007004,52.301884,0.48%,-0.45%,0.74%,-0.13%,-0.47%,0.03%,-0.08%,-0.11%,-0.11%,0.00%,,,,,,
22/11/2019,104.506187,63.677368,22.202667,64.683502,52.478561,0.37%,-0.09%,-6.14%,-0.50%,0.34%,0.03%,-1.70%,-1.72%,-1.72%,0.03%,,,,,,
25/11/2019,105.774193,64.793854,22.422667,65.281998,55.046623,1.21%,1.75%,0.99%,0.93%,4.89%,0.03%,3.57%,3.54%,,,,,,,,
26/11/2019,105.089645,64.287918,21.927999,65.650002,53.999004,-0.65%,-0.78%,-2.21%,0.56%,-1.90%,0.03%,-1.95%,-1.98%,-1.98%,0.04%,,,,,,
27/11/2019,104.062767,65.151443,22.086,65.606499,54.34763,-0.98%,1.34%,0.72%,-0.07%,0.65%,0.03%,0.65%,0.63%,,,,,,,,
29/11/2019,104.591743,65.007912,21.996,65.204498,53.974094,0.51%,-0.22%,-0.41%,-0.61%,-0.69%,0.03%,-0.58%,-0.61%,-0.61%,0.00%,,,,,,
02/12/2019,103.393745,64.256279,22.324667,64.443001,52.108871,-1.15%,-1.16%,1.49%,-1.17%,-3.46%,0.03%,-1.84%,-1.87%,-1.87%,0.03%,,,,,,
03/12/2019,102.779182,63.110603,22.413334,64.737,51.712921,-0.59%,-1.78%,0.40%,0.46%,-0.76%,0.03%,-0.39%,-0.42%,-0.42%,0.00%,,,,,,
04/12/2019,102.678078,63.667629,22.202,65.946999,52.151207,-0.10%,0.88%,-0.94%,1.87%,0.85%,0.03%,0.29%,0.26%,,,,,,,,
05/12/2019,102.615829,64.6017,22.024668,66.348,51.981873,-0.06%,1.47%,-0.80%,0.61%,-0.32%,0.03%,-0.44%,-0.47%,-0.47%,0.00%,,,,,,
06/12/2019,103.634918,65.849556,22.392668,66.969498,52.836037,0.99%,1.93%,1.67%,0.94%,1.64%,0.03%,1.64%,1.62%,,,,,,,,
09/12/2019,104.179466,64.927643,22.635332,67.149498,52.836037,0.53%,-1.40%,1.08%,0.27%,0.00%,0.03%,0.33%,0.31%,,,,,,,,
10/12/2019,104.171661,65.307121,23.256001,67.144501,53.286774,-0.01%,0.58%,2.74%,-0.01%,0.85%,0.03%,1.42%,1.40%,,,,,,,,
11/12/2019,104.054993,65.864143,23.513332,67.212502,54.123505,-0.11%,0.85%,1.11%,0.10%,1.57%,0.03%,1.39%,1.36%,,,,,,,,
12/12/2019,105.268539,66.03199,23.978666,67.4245,55.799458,1.17%,0.25%,1.98%,0.32%,3.10%,0.03%,2.67%,2.65%,,,,,,,,
13/12/2019,104.40506,66.929565,23.892668,67.343498,55.77953,-0.82%,1.36%,-0.36%,-0.12%,-0.04%,0.03%,-0.13%,-0.16%,-0.16%,0.00%,,,,,,
16/12/2019,104.342834,68.075279,25.433332,68.035004,56.068409,-0.06%,1.71%,6.45%,1.03%,0.52%,0.03%,2.38%,2.36%,,,,,,,,
17/12/2019,104.412834,68.209084,25.266001,67.744499,56.850346,0.07%,0.20%,-0.66%,-0.43%,1.39%,0.03%,0.71%,0.68%,,,,,,,,
18/12/2019,104.560631,68.046066,26.209999,67.595497,57.154163,0.14%,-0.24%,3.74%,-0.22%,0.53%,0.03%,1.52%,1.49%,,,,,,,,
19/12/2019,104.67733,68.114212,26.936001,67.821999,58.63588,0.11%,0.10%,2.77%,0.34%,2.59%,0.03%,2.58%,2.55%,,,,,,,,
20/12/2019,105.478584,67.973114,27.039333,67.560997,59.609562,0.77%,-0.21%,0.38%,-0.38%,1.66%,0.03%,1.21%,1.19%,,,,,,,,
23/12/2019,105.447464,69.082314,27.948,67.531502,59.472599,-0.03%,1.63%,3.36%,-0.04%,-0.23%,0.03%,0.91%,0.89%,,,,,,,,
24/12/2019,105.004044,69.147987,28.35,67.221497,59.422802,-0.42%,0.10%,1.44%,-0.46%,-0.08%,0.03%,0.39%,0.36%,,,,,,,,
26/12/2019,104.949593,70.519928,28.729334,68.123497,59.564743,-0.05%,1.98%,1.34%,1.34%,0.24%,0.03%,0.61%,0.58%,,,,,,,,
27/12/2019,105.229645,70.493164,28.691999,67.732002,58.986996,0.27%,-0.04%,-0.13%,-0.57%,-0.97%,0.03%,-0.68%,-0.71%,-0.71%,0.01%,,,,,,
30/12/2019,103.315956,70.911545,27.646667,66.985497,57.853931,-1.82%,0.59%,-3.64%,-1.10%,-1.92%,0.03%,-2.42%,-2.45%,-2.45%,0.06%,,,,,,
31/12/2019,104.272797,71.429665,27.888666,66.969498,58.596027,0.93%,0.73%,0.88%,-0.02%,1.28%,0.03%,1.13%,1.11%,,,,,,,,
02/01/2020,105.346344,73.059425,28.684,68.433998,59.744045,1.03%,2.28%,2.85%,2.19%,1.96%,0.03%,2.23%,2.21%,,,,,,,,
03/01/2020,104.506187,72.349136,29.534,68.075996,58.787788,-0.80%,-0.97%,2.96%,-0.52%,-1.60%,0.03%,-0.15%,-0.18%,-0.18%,0.00%,,,,,,
06/01/2020,104.319481,72.925629,30.102667,69.890503,59.034313,-0.18%,0.80%,1.93%,2.67%,0.42%,0.03%,0.91%,0.88%,,,,,,,,
07/01/2020,104.389481,72.582649,31.270666,69.755501,59.749031,0.07%,-0.47%,3.88%,-0.19%,1.21%,0.03%,2.00%,1.98%,,,,,,,,
08/01/2020,105.26075,73.750244,32.809334,70.251999,59.86108,0.83%,1.61%,4.92%,0.71%,0.19%,0.03%,1.69%,1.67%,,,,,,,,
09/01/2020,106.373184,75.316757,32.089333,70.989502,60.51852,1.06%,2.12%,-2.19%,1.05%,1.10%,0.03%,0.08%,0.05%,,,,,,,,
10/01/2020,106.334305,75.487015,31.876667,71.447998,60.842247,-0.04%,0.23%,-0.66%,0.65%,0.53%,0.03%,0.15%,0.13%,,,,,,,,
13/01/2020,106.264282,77.099754,34.990665,72.001503,62.74979,-0.07%,2.14%,9.77%,0.77%,3.14%,0.03%,5.14%,5.12%,,,,,,,,
14/01/2020,105.657509,76.05867,35.861332,71.529503,61.579372,-0.57%,-1.35%,2.49%,-0.66%,-1.87%,0.03%,-0.47%,-0.50%,-0.50%,0.00%,,,,,,
15/01/2020,106.279846,75.732719,34.566666,71.959999,61.15353,0.59%,-0.43%,-3.61%,0.60%,-0.69%,0.03%,-1.58%,-1.60%,-1.60%,0.03%,,,,,,
16/01/2020,107.337822,76.681374,34.232666,72.508003,61.990261,1.00%,1.25%,-0.97%,0.76%,1.37%,0.03%,0.63%,0.60%,,,,,,,,
17/01/2020,107.594528,77.530327,34.033333,73.975998,62.077419,0.24%,1.11%,-0.58%,2.02%,0.14%,0.03%,-0.06%,-0.08%,-0.08%,0.00%,,,,,,
21/01/2020,108.263535,77.00489,36.48,74.112503,61.74374,0.62%,-0.68%,7.19%,0.18%,-0.54%,0.03%,1.89%,1.87%,,,,,,,,
22/01/2020,111.935341,77.279778,37.970669,74.193497,62.284115,3.39%,0.36%,4.09%,0.11%,0.88%,0.03%,1.89%,1.87%,,,,,,,,
23/01/2020,111.141876,77.651962,38.146667,74.234497,62.968933,-0.71%,0.48%,0.46%,0.06%,1.10%,0.03%,0.87%,0.84%,,,,,,,,
24/01/2020,109.344872,77.428146,37.654667,73.308502,62.376251,-1.62%,-0.29%,-1.29%,-1.25%,-0.94%,0.03%,-1.05%,-1.08%,-1.08%,0.01%,,,,,,
27/01/2020,107.835709,75.151352,37.201332,71.586502,59.816254,-1.38%,-2.94%,-1.20%,-2.35%,-4.10%,0.03%,-3.14%,-3.17%,-3.17%,0.10%,,,,,,
28/01/2020,108.559166,77.277328,37.793331,72.525002,61.751194,0.67%,2.83%,1.59%,1.31%,3.23%,0.03%,2.67%,2.65%,,,,,,,,
29/01/2020,107.112221,78.894936,38.732666,72.834999,61.146069,-1.33%,2.09%,2.49%,0.43%,-0.98%,0.03%,0.14%,0.12%,,,,,,,,
30/01/2020,106.396538,78.780602,42.720669,72.712502,61.213303,-0.67%,-0.14%,10.30%,-0.17%,0.11%,0.03%,3.28%,3.25%,,,,,,,,
31/01/2020,111.810875,75.287575,43.371334,71.639,58.877426,5.09%,-4.43%,1.52%,-1.48%,-3.82%,0.03%,-2.04%,-2.07%,-2.07%,0.04%,,,,,,
03/02/2020,113.786797,75.080788,52,74.129997,59.848633,1.77%,-0.27%,19.89%,3.48%,1.65%,0.03%,7.35%,7.32%,,,,,,,,
04/02/2020,115.996094,77.559494,59.137333,72.2705,61.542015,1.94%,3.30%,13.73%,-2.51%,2.83%,0.03%,6.18%,6.15%,,,,,,,,
05/02/2020,121.612686,78.191956,48.98,72.302498,62.445984,4.84%,0.82%,-17.18%,0.04%,1.47%,0.03%,-4.34%,-4.37%,-4.37%,0.19%,,,,,,
06/02/2020,121.94722,79.10656,49.930668,73.7985,63.315083,0.28%,1.17%,1.94%,2.07%,1.39%,0.03%,1.56%,1.53%,,,,,,,,
07/02/2020,120.587318,78.031296,49.871334,73.955498,62.652676,-1.12%,-1.36%,-0.12%,0.21%,-1.05%,0.03%,-0.75%,-0.77%,-0.77%,0.01%,,,,,,
10/02/2020,121.389137,78.401901,51.418667,75.432999,65.486595,0.66%,0.47%,3.10%,2.00%,4.52%,0.03%,3.98%,3.95%,,,,,,,,
11/02/2020,120.642387,77.928879,51.625332,75.502998,66.711815,-0.62%,-0.60%,0.40%,0.09%,1.87%,0.03%,1.34%,1.32%,,,,,,,,
12/02/2020,122.080849,79.779503,51.152668,75.931503,67.869797,1.19%,2.37%,-0.92%,0.57%,1.74%,0.03%,0.90%,0.87%,,,,,,,,
13/02/2020,121.2948,79.211403,53.599998,75.669502,67.431519,-0.64%,-0.71%,4.78%,-0.35%,-0.65%,0.03%,1.05%,1.03%,,,,,,,,
14/02/2020,118.457169,79.230888,53.335335,75.936501,72.165504,-2.34%,0.02%,-0.49%,0.35%,7.02%,0.03%,4.44%,4.42%,,,,,,,,
18/02/2020,118.771606,77.780151,57.226665,75.972,73.853889,0.27%,-1.83%,7.30%,0.05%,2.34%,0.03%,3.80%,3.78%,,,,,,,,
19/02/2020,118.582932,78.906624,61.161331,76.2435,78.368767,-0.16%,1.45%,6.88%,0.36%,6.11%,0.03%,6.18%,6.16%,,,,,,,,
20/02/2020,118.865929,78.09713,59.960667,75.849503,76.874596,0.24%,-1.03%,-1.96%,-0.52%,-1.91%,0.03%,-1.88%,-1.91%,-1.91%,0.04%,,,,,,
21/02/2020,117.781166,76.329391,60.066666,74.172997,73.231331,-0.91%,-2.26%,0.18%,-2.21%,-4.74%,0.03%,-3.11%,-3.14%,-3.14%,0.10%,,,,,,
24/02/2020,115.100716,72.703697,55.585999,70.992996,68.05407,-2.28%,-4.75%,-7.46%,-4.29%,-7.07%,0.03%,-7.09%,-7.12%,-7.12%,0.51%,,,,,,
25/02/2020,111.390625,70.241074,53.327332,69.316002,65.257492,-3.22%,-3.39%,-4.06%,-2.36%,-4.11%,0.03%,-4.06%,-4.09%,-4.09%,0.17%,,,,,,
26/02/2020,109.849953,71.355362,51.919998,69.523499,66.652046,-1.38%,1.59%,-2.64%,0.30%,2.14%,0.03%,0.59%,0.56%,,,,,,,,
27/02/2020,104.630608,66.690979,45.266666,65.747498,62.941822,-4.75%,-6.54%,-12.81%,-5.43%,-5.57%,0.03%,-7.83%,-7.86%,-7.86%,0.62%,,,,,,
28/02/2020,102.303925,66.65197,44.532665,66.962502,67.294937,-2.22%,-0.06%,-1.62%,1.85%,6.92%,0.03%,4.04%,4.01%,,,,,,,,
02/03/2020,105.56601,72.857315,49.574669,69.316002,68.879669,3.19%,9.31%,11.32%,3.51%,2.35%,0.03%,5.25%,5.22%,,,,,,,,
03/03/2020,101.321365,70.543427,49.700668,66.886002,66.253365,-4.02%,-3.18%,0.25%,-3.51%,-3.81%,0.03%,-2.53%,-2.56%,-2.56%,0.07%,,,,,,
04/03/2020,105.50312,73.815544,49.966667,69.080002,70.893021,4.13%,4.64%,0.54%,3.28%,7.00%,0.03%,4.89%,4.87%,,,,,,,,
05/03/2020,101.832283,71.421196,48.302666,65.737999,68.097275,-3.48%,-3.24%,-3.33%,-4.84%,-3.94%,0.03%,-3.75%,-3.78%,-3.78%,0.14%,,,,,,
06/03/2020,100.401688,70.47271,46.898666,64.787003,66.290756,-1.40%,-1.33%,-2.91%,-1.45%,-2.65%,0.03%,-2.69%,-2.72%,-2.72%,0.07%,,,,,,
09/03/2020,92.604111,64.898895,40.533333,60.789501,61.157719,-7.77%,-7.91%,-13.57%,-6.17%,-7.74%,0.03%,-9.55%,-9.58%,-9.58%,0.92%,,,,,,
10/03/2020,98.074982,69.573006,43.021999,63.758499,65.054825,5.91%,7.20%,6.14%,4.88%,6.37%,0.03%,6.29%,6.26%,,,,,,,,
11/03/2020,92.729866,67.1567,42.282001,60.544998,61.414364,-5.45%,-3.47%,-1.72%,-5.04%,-5.60%,0.03%,-4.36%,-4.38%,-4.38%,0.19%,,,,,,
12/03/2020,80.813408,60.524658,37.369999,55.577499,53.899223,-12.85%,-9.88%,-11.62%,-8.20%,-12.24%,0.03%,-11.99%,-12.01%,-12.01%,1.44%,,,,,,
13/03/2020,84.853699,67.776009,36.441334,60.713501,60.011509,5.00%,11.98%,-2.49%,9.24%,11.34%,0.03%,6.94%,6.92%,,,,,,,,
16/03/2020,77.881462,59.056839,29.671333,53.650002,48.938137,-8.22%,-12.86%,-18.58%,-11.63%,-18.45%,0.03%,-18.26%,-18.29%,-18.29%,3.35%,,,,,,
17/03/2020,83.831833,61.653568,28.68,55.903,54.138439,7.64%,4.40%,-3.34%,4.20%,10.63%,0.03%,6.11%,6.08%,,,,,,,,
18/03/2020,81.395103,60.144287,24.081333,54.559502,50.537846,-2.91%,-2.45%,-16.03%,-2.40%,-6.65%,0.03%,-9.46%,-9.49%,-9.49%,0.90%,,,,,,
19/03/2020,78.87188,59.683468,28.509333,55.5835,53.066978,-3.10%,-0.77%,18.39%,1.88%,5.00%,0.03%,9.02%,8.99%,,,,,,,,
20/03/2020,74.980965,55.894417,28.502001,53.4105,51.267921,-4.93%,-6.35%,-0.03%,-3.91%,-3.39%,0.03%,-2.39%,-2.41%,-2.41%,0.06%,,,,,,
23/03/2020,74.493607,54.706993,28.952667,52.706501,52.997215,-0.65%,-2.12%,1.58%,-1.32%,3.37%,0.03%,2.67%,2.65%,,,,,,,,
24/03/2020,82.912155,60.195496,33.666668,56.5005,62.089634,11.30%,10.03%,16.28%,7.20%,17.16%,0.03%,16.65%,16.63%,,,,,,,,
25/03/2020,83.202988,59.863892,35.950001,55.081001,61.202564,0.35%,-0.55%,6.78%,-2.51%,-1.43%,0.03%,1.15%,1.13%,,,,,,,,
26/03/2020,88.736755,63.014114,35.210667,58.146,64.097969,6.65%,5.26%,-2.06%,5.56%,4.73%,0.03%,2.64%,2.62%,,,,,,,,
27/03/2020,84.916573,60.405182,34.290668,55.513,62.974209,-4.31%,-4.14%,-2.61%,-4.53%,-1.75%,0.03%,-2.10%,-2.12%,-2.12%,0.05%,,,,,,
30/03/2020,88.768188,62.129025,33.475334,57.315498,66.178604,4.54%,2.85%,-2.38%,3.25%,5.09%,0.03%,2.71%,2.68%,,,,,,,,
31/03/2020,87.196114,62.002235,34.933334,58.0975,65.682755,-1.77%,-0.20%,4.36%,1.36%,-0.75%,0.03%,0.86%,0.84%,,,,,,,,
01/04/2020,82.64489,58.739868,32.104,55.105,60.567177,-5.22%,-5.26%,-8.10%,-5.15%,-7.79%,0.03%,-7.81%,-7.83%,-7.83%,0.61%,,,,,,
02/04/2020,86.465088,59.720043,30.298,55.851501,63.656948,4.62%,1.67%,-5.63%,1.35%,5.10%,0.03%,1.67%,1.65%,,,,,,,,
03/04/2020,83.588173,58.861771,32.000668,54.634998,60.776485,-3.33%,-1.44%,5.62%,-2.18%,-4.52%,0.03%,-1.29%,-1.31%,-1.31%,0.02%,,,,,,
06/04/2020,90.253815,63.996731,34.416,59.1595,66.878792,7.97%,8.72%,7.55%,8.28%,10.04%,0.03%,9.21%,9.18%,,,,,,,,
07/04/2020,90.348152,63.255493,36.363335,59.127998,64.543991,0.10%,-1.16%,5.66%,-0.05%,-3.49%,0.03%,-0.54%,-0.56%,-0.56%,0.00%,,,,,,
08/04/2020,93.767456,64.874496,36.589333,60.349998,66.517479,3.78%,2.56%,0.62%,2.07%,3.06%,0.03%,2.29%,2.26%,,,,,,,,
